680.0 KB	564507e8e000-564507f38000 r--p 00000000 08:00 290860                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/target/release/controller
  4.0 KB	7c6f03817000-7c6f03818000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c6f03818000-7c6f03940000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c6f03940000-7c6f03aba000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7c6f03aba000-7c6f83aba000 ---p 00000000 00:00 0 
  1.1 MB	7c6f83aba000-7c6f83bda000 rw-p 00000000 00:00 0 
  6.0 GB	7c6f83bda000-7c7103aba000 ---p 00000000 00:00 0 
  4.0 KB	7c7103aba000-7c7103abb000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c7103abb000-7c7103be3000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c7103be3000-7c7103d5d000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7c7103d5d000-7c7183d5d000 ---p 00000000 00:00 0 
  1.1 MB	7c7183d5d000-7c7183e7d000 rw-p 00000000 00:00 0 
  6.0 GB	7c7183e7d000-7c7303d5d000 ---p 00000000 00:00 0 
  4.0 KB	7c7303d5d000-7c7303d5e000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c7303d5e000-7c7303e86000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c7303e86000-7c7304000000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7c7304000000-7c7384000000 ---p 00000000 00:00 0 
  1.1 MB	7c7384000000-7c7384120000 rw-p 00000000 00:00 0 
  8.0 GB	7c7384120000-7c7584000000 ---p 00000000 00:00 0 
  1.1 MB	7c7584000000-7c7584120000 rw-p 00000000 00:00 0 
  8.0 GB	7c7584120000-7c7784000000 ---p 00000000 00:00 0 
  1.1 MB	7c7784000000-7c7784120000 rw-p 00000000 00:00 0 
  8.0 GB	7c7784120000-7c7984000000 ---p 00000000 00:00 0 
  1.1 MB	7c7984000000-7c7984120000 rw-p 00000000 00:00 0 
  8.0 GB	7c7984120000-7c7b84000000 ---p 00000000 00:00 0 
  1.1 MB	7c7b84000000-7c7b84120000 rw-p 00000000 00:00 0 
  8.0 GB	7c7b84120000-7c7d84000000 ---p 00000000 00:00 0 
  1.1 MB	7c7d84000000-7c7d84120000 rw-p 00000000 00:00 0 
  8.0 GB	7c7d84120000-7c7f84000000 ---p 00000000 00:00 0 
  1.1 MB	7c7f84000000-7c7f84120000 rw-p 00000000 00:00 0 
  8.0 GB	7c7f84120000-7c8184000000 ---p 00000000 00:00 0 
  1.1 MB	7c8184000000-7c8184120000 rw-p 00000000 00:00 0 
  8.0 GB	7c8184120000-7c8384000000 ---p 00000000 00:00 0 
  1.1 MB	7c8384000000-7c8384120000 rw-p 00000000 00:00 0 
  8.0 GB	7c8384120000-7c8584000000 ---p 00000000 00:00 0 
  1.1 MB	7c8584000000-7c8584120000 rw-p 00000000 00:00 0 
  8.0 GB	7c8584120000-7c8784000000 ---p 00000000 00:00 0 
  1.1 MB	7c8784000000-7c8784120000 rw-p 00000000 00:00 0 
  8.0 GB	7c8784120000-7c8984000000 ---p 00000000 00:00 0 
  1.1 MB	7c8984000000-7c8984120000 rw-p 00000000 00:00 0 
  8.0 GB	7c8984120000-7c8b84000000 ---p 00000000 00:00 0 
  1.1 MB	7c8b84000000-7c8b84120000 rw-p 00000000 00:00 0 
  8.0 GB	7c8b84120000-7c8d84000000 ---p 00000000 00:00 0 
  1.1 MB	7c8d84000000-7c8d84120000 rw-p 00000000 00:00 0 
  6.0 GB	7c8d84120000-7c8f04000000 ---p 00000000 00:00 0 
 64.0 MB	7c8f04000000-7c8f08000000 rw-p 00000000 00:00 0 
  4.0 KB	7c8f08159000-7c8f0815a000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c8f0815a000-7c8f08282000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c8f08282000-7c8f083fc000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  4.0 KB	7c8f083fc000-7c8f083fd000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c8f083fd000-7c8f08525000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c8f08525000-7c8f0869f000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  4.0 KB	7c8f0869f000-7c8f086a0000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c8f086a0000-7c8f087c8000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c8f087c8000-7c8f08942000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  4.0 KB	7c8f08942000-7c8f08943000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c8f08943000-7c8f08a6b000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c8f08a6b000-7c8f08be5000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  4.0 KB	7c8f08be5000-7c8f08be6000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c8f08be6000-7c8f08d0e000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c8f08d0e000-7c8f08e88000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  4.0 KB	7c8f08e88000-7c8f08e89000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c8f08e89000-7c8f08fb1000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c8f08fb1000-7c8f0912b000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  4.0 KB	7c8f0912b000-7c8f0912c000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c8f0912c000-7c8f09254000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c8f09254000-7c8f093ce000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  4.0 KB	7c8f093ce000-7c8f093cf000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c8f093cf000-7c8f094f7000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c8f094f7000-7c8f09671000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  4.0 KB	7c8f09671000-7c8f09672000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c8f09672000-7c8f0979a000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c8f0979a000-7c8f09914000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  4.0 KB	7c8f09914000-7c8f09915000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c8f09915000-7c8f09a3d000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c8f09a3d000-7c8f09bb7000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  4.0 KB	7c8f09bb7000-7c8f09bb8000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c8f09bb8000-7c8f09ce0000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c8f09ce0000-7c8f09e5a000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  4.0 KB	7c8f09e5a000-7c8f09e5b000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c8f09e5b000-7c8f09f83000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c8f09f83000-7c8f0a0fd000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  4.0 KB	7c8f0a0fd000-7c8f0a0fe000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c8f0a0fe000-7c8f0a226000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c8f0a226000-7c8f0a3a0000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  4.0 KB	7c8f0a3a0000-7c8f0a3a1000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c8f0a3a1000-7c8f0a4c9000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c8f0a4c9000-7c8f0a643000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7c8f0a643000-7c8f8a643000 ---p 00000000 00:00 0 
  1.1 MB	7c8f8a643000-7c8f8a763000 rw-p 00000000 00:00 0 
  6.0 GB	7c8f8a763000-7c910a643000 ---p 00000000 00:00 0 
  4.0 KB	7c910a643000-7c910a644000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c910a644000-7c910a76c000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c910a76c000-7c910a8e6000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7c910a8e6000-7c918a8e6000 ---p 00000000 00:00 0 
  1.1 MB	7c918a8e6000-7c918aa06000 rw-p 00000000 00:00 0 
  6.0 GB	7c918aa06000-7c930a8e6000 ---p 00000000 00:00 0 
  4.0 KB	7c930a8e6000-7c930a8e7000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c930a8e7000-7c930aa0f000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c930aa0f000-7c930ab89000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7c930ab89000-7c938ab89000 ---p 00000000 00:00 0 
  1.1 MB	7c938ab89000-7c938aca9000 rw-p 00000000 00:00 0 
  6.0 GB	7c938aca9000-7c950ab89000 ---p 00000000 00:00 0 
  4.0 KB	7c950ab89000-7c950ab8a000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c950ab8a000-7c950acb2000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c950acb2000-7c950ae2c000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7c950ae2c000-7c958ae2c000 ---p 00000000 00:00 0 
  1.1 MB	7c958ae2c000-7c958af4c000 rw-p 00000000 00:00 0 
  6.0 GB	7c958af4c000-7c970ae2c000 ---p 00000000 00:00 0 
  4.0 KB	7c970ae2c000-7c970ae2d000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c970ae2d000-7c970af55000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c970af55000-7c970b0cf000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7c970b0cf000-7c978b0cf000 ---p 00000000 00:00 0 
  1.1 MB	7c978b0cf000-7c978b1ef000 rw-p 00000000 00:00 0 
  6.0 GB	7c978b1ef000-7c990b0cf000 ---p 00000000 00:00 0 
  4.0 KB	7c990b0cf000-7c990b0d0000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c990b0d0000-7c990b1f8000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c990b1f8000-7c990b372000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7c990b372000-7c998b372000 ---p 00000000 00:00 0 
  1.1 MB	7c998b372000-7c998b492000 rw-p 00000000 00:00 0 
  6.0 GB	7c998b492000-7c9b0b372000 ---p 00000000 00:00 0 
  4.0 KB	7c9b0b372000-7c9b0b373000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c9b0b373000-7c9b0b49b000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c9b0b49b000-7c9b0b615000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7c9b0b615000-7c9b8b615000 ---p 00000000 00:00 0 
  1.1 MB	7c9b8b615000-7c9b8b735000 rw-p 00000000 00:00 0 
  6.0 GB	7c9b8b735000-7c9d0b615000 ---p 00000000 00:00 0 
  4.0 KB	7c9d0b615000-7c9d0b616000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c9d0b616000-7c9d0b73e000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c9d0b73e000-7c9d0b8b8000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7c9d0b8b8000-7c9d8b8b8000 ---p 00000000 00:00 0 
  1.1 MB	7c9d8b8b8000-7c9d8b9d8000 rw-p 00000000 00:00 0 
  6.0 GB	7c9d8b9d8000-7c9f0b8b8000 ---p 00000000 00:00 0 
  4.0 KB	7c9f0b8b8000-7c9f0b8b9000 r--p 00000000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.2 MB	7c9f0b8b9000-7c9f0b9e1000 r-xp 00001000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  1.5 MB	7c9f0b9e1000-7c9f0bb5b000 r--p 00129000 08:00 257022                     /home/tramlot/master/extending-kubernetes-api-in-process-poc/poc/temp/wasm/cache/483ea79d02b9309234716d5fc9aee776cc5eae57adfe88f68e6fc03451b324c3.wasm
  2.0 GB	7c9f0bb5b000-7c9f8bb5b000 ---p 00000000 00:00 0 
  1.1 MB	7c9f8bb5b000-7c9f8bc7b000 rw-p 00000000 00:00 0 
